time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz
2021-11-10 11:7:59.3680,-0.976,-0.121,-0.075,-0.17,-0.12,0.07,0.05,-0.08,-0.02
2021-11-10 11:7:59.3780,-0.983,-0.12,-0.077,-0.15,-0.11,0.09,0.01,-0.12,-0.01
2021-11-10 11:7:59.3870,-0.991,-0.123,-0.075,-0.09,-0.11,0.14,-0.02,-0.1,-0.0
2021-11-10 11:7:59.3980,-0.996,-0.126,-0.078,-0.01,-0.1,0.13,-0.05,-0.02,0.0
2021-11-10 11:7:59.4070,-1.001,-0.124,-0.083,0.04,-0.06,0.13,-0.06,0.09,0.0
2021-11-10 11:7:59.4180,-1.001,-0.116,-0.093,0.09,-0.06,0.15,-0.05,0.17,-0.01
2021-11-10 11:7:59.4270,-0.993,-0.112,-0.099,0.13,-0.12,0.22,-0.01,0.19,-0.02
2021-11-10 11:7:59.4380,-0.988,-0.105,-0.102,0.06,-0.18,0.28,0.04,0.13,-0.02
2021-11-10 11:7:59.4470,-0.984,-0.098,-0.101,0.0,-0.23,0.32,0.05,0.06,-0.02
2021-11-10 11:7:59.4560,-0.988,-0.094,-0.098,-0.05,-0.31,0.33,0.04,-0.01,-0.02
2021-11-10 11:7:59.4670,-0.994,-0.091,-0.098,-0.03,-0.35,0.29,0.03,-0.06,-0.02
2021-11-10 11:7:59.4770,-0.998,-0.092,-0.093,0.02,-0.39,0.3,0.02,-0.08,-0.03
2021-11-10 11:7:59.4880,-0.999,-0.092,-0.093,0.07,-0.4,0.28,0.04,-0.08,-0.04
2021-11-10 11:7:59.4970,-0.995,-0.094,-0.095,0.1,-0.4,0.25,0.08,-0.05,-0.06
2021-11-10 11:7:59.5070,-0.993,-0.097,-0.085,0.06,-0.39,0.29,0.13,0.0,-0.07
2021-11-10 11:7:59.5180,-0.988,-0.102,-0.072,0.04,-0.38,0.22,0.16,0.06,-0.07
2021-11-10 11:7:59.5270,-0.978,-0.104,-0.066,0.02,-0.33,0.08,0.15,0.13,-0.07
2021-11-10 11:7:59.5360,-0.965,-0.109,-0.059,-0.07,-0.31,-0.02,0.11,0.2,-0.05
2021-11-10 11:7:59.5470,-0.947,-0.107,-0.053,-0.18,-0.27,-0.09,0.04,0.28,-0.02
2021-11-10 11:7:59.5560,-0.93,-0.105,-0.056,-0.34,-0.26,-0.21,-0.01,0.35,0.0
2021-11-10 11:7:59.5670,-0.912,-0.101,-0.059,-0.51,-0.28,-0.24,-0.05,0.42,0.04
2021-11-10 11:7:59.5780,-0.892,-0.094,-0.068,-0.68,-0.3,-0.25,-0.07,0.5,0.11
2021-11-10 11:7:59.5870,-0.872,-0.089,-0.073,-0.87,-0.35,-0.23,-0.07,0.5,0.11
2021-11-10 11:7:59.5980,-0.854,-0.08,-0.085,-1.06,-0.39,-0.21,-0.06,0.54,0.16
2021-11-10 11:7:59.6070,-0.838,-0.069,-0.094,-1.24,-0.43,-0.21,-0.06,0.56,0.2
2021-11-10 11:7:59.6170,-0.822,-0.057,-0.098,-1.4,-0.53,-0.11,-0.05,0.58,0.25
2021-11-10 11:7:59.6260,-0.802,-0.048,-0.106,-1.57,-0.6,-0.16,-0.05,0.58,0.3
2021-11-10 11:7:59.6370,-0.787,-0.036,-0.115,-1.73,-0.68,-0.12,-0.09,0.58,0.35
2021-11-10 11:7:59.6470,-0.774,-0.024,-0.121,-2.03,-0.81,-0.08,-0.12,0.53,0.46
2021-11-10 11:7:59.6560,-0.754,-0.001,-0.126,-2.23,-0.94,-0.09,-0.12,0.49,0.53
2021-11-10 11:7:59.6670,-0.746,0.027,-0.13,-2.23,-0.94,-0.09,-0.12,0.49,0.53
2021-11-10 11:7:59.6760,-0.726,0.047,-0.129,-2.32,-1.15,-0.08,-0.1,0.48,0.61
2021-11-10 11:7:59.6880,-0.711,0.068,-0.133,-2.48,-1.32,-0.11,-0.07,0.49,0.69
2021-11-10 11:7:59.6970,-0.695,0.087,-0.139,-2.65,-1.42,-0.17,-0.06,0.49,0.78
2021-11-10 11:7:59.7060,-0.679,0.091,-0.137,-2.79,-1.57,-0.14,-0.05,0.49,0.87
2021-11-10 11:7:59.7170,-0.657,0.092,-0.14,-2.95,-1.56,-0.19,-0.05,0.49,0.96
2021-11-10 11:7:59.7260,-0.639,0.088,-0.142,-3.14,-1.48,-0.24,-0.06,0.5,1.05
2021-11-10 11:7:59.7370,-0.643,0.089,-0.12,-3.36,-1.34,-0.24,-0.1,0.59,1.14
2021-11-10 11:7:59.7470,-0.639,0.109,-0.095,-3.37,-1.19,-0.42,-0.21,0.82,1.41
2021-11-10 11:7:59.7570,-0.639,0.129,-0.078,-3.35,-1.18,-0.8,-0.36,1.09,1.41
2021-11-10 11:7:59.7670,-0.633,0.148,-0.046,-3.37,-1.25,-1.09,-0.5,1.36,1.58
2021-11-10 11:7:59.7780,-0.622,0.176,-0.014,-3.34,-1.25,-1.49,-0.63,1.61,1.75
2021-11-10 11:7:59.7860,-0.617,0.212,0.027,-3.42,-1.3,-1.99,-0.78,1.81,1.9
2021-11-10 11:7:59.7960,-0.623,0.234,0.086,-3.44,-1.43,-2.53,-0.97,1.98,2.09
2021-11-10 11:7:59.8060,-0.626,0.261,0.165,-3.33,-1.46,-3.19,-1.19,2.22,2.32
2021-11-10 11:7:59.8170,-0.659,0.289,0.219,-3.23,-1.4,-4.18,-1.5,2.45,2.54
2021-11-10 11:7:59.8270,-0.711,0.302,0.327,-2.95,-1.42,-4.96,-1.89,2.7,2.75
2021-11-10 11:7:59.8370,-0.756,0.332,0.405,-2.3,-1.24,-6.04,-2.4,2.97,2.9
2021-11-10 11:7:59.8470,-0.834,0.35,0.456,-1.72,-1.11,-7.26,-2.99,3.15,2.98
2021-11-10 11:7:59.8570,-0.915,0.414,0.497,-0.91,-0.96,-7.97,-3.64,3.17,2.96
2021-11-10 11:7:59.8670,-1.003,0.518,0.457,0.13,-0.91,-8.64,-4.32,2.93,2.79
2021-11-10 11:7:59.8770,-1.124,0.6,0.421,1.06,-1.51,-8.66,-4.9,2.36,2.51
2021-11-10 11:7:59.8860,-1.233,0.725,0.374,2.34,-1.95,-8.09,-5.31,1.5,2.11
2021-11-10 11:7:59.8960,-1.422,0.805,0.299,3.51,-2.65,-7.72,-5.56,0.3,1.64
2021-11-10 11:7:59.9060,-1.65,0.789,0.34,7.23,-3.31,-6.31,-5.8,-0.93,0.66
2021-11-10 11:7:59.9160,-1.883,0.748,0.352,7.23,-3.31,-6.31,-5.8,-0.93,0.66
2021-11-10 11:7:59.9260,-2.109,0.65,0.405,9.52,-2.78,-6.31,-5.98,-0.54,0.29
2021-11-10 11:7:59.9360,-2.221,0.612,0.464,11.83,-1.84,-6.22,-6.2,0.52,-0.02
2021-11-10 11:7:59.9470,-2.258,0.684,0.404,13.46,-0.91,-6.82,-6.53,1.73,-0.34
2021-11-10 11:7:59.9550,-2.281,0.748,0.357,14.0,-1.24,-6.43,-6.7,2.6,-0.57
2021-11-10 11:7:59.9660,-2.301,0.881,0.241,14.29,-1.82,-5.71,-6.69,2.76,-0.86
2021-11-10 11:7:59.9760,-2.394,0.976,0.107,14.42,-2.78,-4.85,-6.62,2.29,-1.34
2021-11-10 11:7:59.9870,-2.511,0.983,0.033,14.95,-4.1,-3.11,-6.57,1.85,-2.01
2021-11-10 11:7:59.9950,-2.616,0.984,-0.105,16.04,-4.46,-2.18,-6.55,1.54,-2.86
2021-11-10 11:8:00.0060,-2.692,0.888,-0.211,16.92,-4.68,-0.77,-6.3,1.36,-3.67
2021-11-10 11:8:00.0160,-2.712,0.728,-0.299,17.68,-4.54,0.59,-5.84,1.28,-4.29
2021-11-10 11:8:00.0250,-2.74,0.698,-0.342,17.83,-3.22,1.67,-5.35,1.31,-4.75
2021-11-10 11:8:00.0360,-2.762,0.676,-0.383,17.84,-2.88,2.36,-5.03,1.44,-5.06
2021-11-10 11:8:00.0460,-2.771,0.766,-0.456,17.94,-3.12,2.74,-4.97,1.52,-5.41
2021-11-10 11:8:00.0560,-2.835,0.964,-0.524,17.83,-3.92,3.4,-5.0,1.54,-5.81
2021-11-10 11:8:00.0660,-2.876,1.18,-0.659,18.09,-6.1,4.08,-4.96,1.54,-6.22
2021-11-10 11:8:00.0750,-2.835,1.346,-0.903,18.6,-8.83,4.98,-4.89,1.41,-6.69
2021-11-10 11:8:00.0860,-2.817,1.387,-1.059,18.31,-11.33,7.06,-4.56,1.34,-7.07
2021-11-10 11:8:00.0950,-2.779,1.295,-1.128,17.92,-12.95,9.02,-3.81,1.52,-7.25
2021-11-10 11:8:00.1070,-2.697,1.149,-1.189,17.73,-13.12,9.67,-2.89,1.75,-7.26
2021-11-10 11:8:00.1160,-2.638,1.024,-1.123,17.05,-12.47,10.2,-2.04,2.08,-7.1
2021-11-10 11:8:00.1270,-2.565,0.968,-0.969,16.48,-11.73,9.86,-1.4,2.61,-6.84
2021-11-10 11:8:00.1360,-2.477,1.009,-0.891,16.01,-11.48,8.19,-1.03,3.06,-6.61
2021-11-10 11:8:00.1460,-2.4,1.051,-0.852,15.36,-12.2,6.75,-0.83,3.21,-6.41
2021-11-10 11:8:00.1550,-2.31,1.139,-0.814,14.85,-13.17,6.03,-0.71,3.08,-6.31
2021-11-10 11:8:00.1650,-2.235,1.217,-0.812,14.28,-14.41,5.32,-0.67,2.89,-6.3
2021-11-10 11:8:00.1760,-2.16,1.244,-0.821,13.81,-15.8,4.91,-0.66,2.82,-6.29
2021-11-10 11:8:00.1860,-2.071,1.25,-0.839,13.45,-16.76,4.71,-0.63,3.0,-6.2
2021-11-10 11:8:00.1960,-1.949,1.266,-0.882,13.05,-17.26,4.55,-0.54,3.35,-6.03
2021-11-10 11:8:00.2040,-1.81,1.28,-0.93,12.42,-17.83,4.6,-0.35,3.74,-5.83
2021-11-10 11:8:00.2140,-1.658,1.289,-0.955,11.58,-18.36,4.8,-0.04,4.09,-5.59
2021-11-10 11:8:00.2250,-1.513,1.325,-0.944,10.63,-18.82,4.9,0.35,4.38,-5.36
2021-11-10 11:8:00.2350,-1.373,1.358,-0.883,9.72,-19.38,4.7,1.19,4.89,-5.0
2021-11-10 11:8:00.2450,-1.219,1.357,-0.793,8.9,-20.1,4.11,1.19,4.89,-5.0
2021-11-10 11:8:00.2560,-1.07,1.355,-0.708,8.04,-20.51,3.13,1.56,5.04,-4.82
2021-11-10 11:8:00.2660,-0.936,1.343,-0.613,7.11,-20.73,2.21,1.89,4.97,-4.34
2021-11-10 11:8:00.2760,-0.805,1.298,-0.55,6.35,-20.98,1.26,2.11,4.97,-4.34
2021-11-10 11:8:00.2850,-0.698,1.23,-0.5,5.62,-20.86,0.54,2.22,4.79,-4.05
2021-11-10 11:8:00.2960,-0.611,1.125,-0.479,5.0,-20.54,0.08,2.24,4.57,-3.7
2021-11-10 11:8:00.3060,-0.563,1.074,-0.445,4.59,-19.72,-0.17,2.17,4.39,-3.36
2021-11-10 11:8:00.3150,-0.541,1.055,-0.364,4.42,-19.14,-0.21,2.18,4.42,-3.04
2021-11-10 11:8:00.3250,-0.52,1.036,-0.327,4.61,-19.03,-0.78,2.24,4.57,-2.73
2021-11-10 11:8:00.3350,-0.49,1.017,-0.295,4.85,-18.96,-1.19,2.31,4.76,-2.42
2021-11-10 11:8:00.3450,-0.461,1.013,-0.241,4.98,-18.88,-1.23,2.37,4.99,-2.13
2021-11-10 11:8:00.3560,-0.432,1.011,-0.195,5.09,-18.86,-1.49,2.37,5.22,-1.84
2021-11-10 11:8:00.3650,-0.394,0.996,-0.158,5.13,-18.96,-1.74,2.37,5.43,-1.22
2021-11-10 11:8:00.3750,-0.361,0.989,-0.14,5.16,-18.91,-1.87,2.37,5.43,-1.22
2021-11-10 11:8:00.3860,-0.337,0.98,-0.117,5.03,-18.88,-1.84,2.42,5.39,-0.9
2021-11-10 11:8:00.3950,-0.307,0.973,-0.097,5.03,-18.87,-1.7,2.54,5.26,-0.61
2021-11-10 11:8:00.4050,-0.281,0.966,-0.089,4.92,-18.85,-1.62,2.68,5.04,-0.34
2021-11-10 11:8:00.4150,-0.268,0.953,-0.048,4.77,-18.87,-1.35,2.87,4.87,-0.07
2021-11-10 11:8:00.4260,-0.274,0.951,0.017,4.7,-18.8,-1.23,3.16,4.81,0.17
2021-11-10 11:8:00.4350,-0.276,0.929,0.085,4.74,-18.82,-1.38,3.5,4.87,0.39
2021-11-10 11:8:00.4460,-0.276,0.896,0.144,4.81,-18.76,-1.63,3.78,5.0,0.59
2021-11-10 11:8:00.4550,-0.268,0.849,0.237,4.78,-18.49,-1.71,3.96,5.23,0.76
2021-11-10 11:8:00.4650,-0.26,0.786,0.332,4.66,-18.14,-2.02,4.03,5.5,0.94
2021-11-10 11:8:00.4750,-0.234,0.733,0.386,4.5,-17.56,-2.5,3.92,5.74,1.11
2021-11-10 11:8:00.4860,-0.217,0.693,0.416,4.12,-16.98,-2.73,3.69,5.88,1.31
2021-11-10 11:8:00.4950,-0.214,0.659,0.445,3.71,-16.54,-2.65,3.43,5.89,1.53
2021-11-10 11:8:00.5050,-0.235,0.651,0.522,3.36,-16.14,-2.5,3.42,5.67,2.13
2021-11-10 11:8:00.5150,-0.275,0.641,0.628,3.17,-15.93,-2.65,3.42,5.67,2.13
2021-11-10 11:8:00.5250,-0.314,0.608,0.706,3.17,-15.81,-3.29,3.47,5.56,2.48
2021-11-10 11:8:00.5340,-0.348,0.52,0.752,3.17,-15.53,-3.86,3.16,5.44,3.06
2021-11-10 11:8:00.5450,-0.377,0.443,0.764,3.07,-14.76,-4.1,3.16,5.44,3.06
2021-11-10 11:8:00.5540,-0.425,0.42,0.782,2.9,-13.74,-4.1,2.9,5.39,3.17
2021-11-10 11:8:00.5640,-0.474,0.383,0.851,2.81,-13.24,-3.95,2.7,5.19,3.37
2021-11-10 11:8:00.5750,-0.534,0.385,0.941,2.8,-12.82,-4.3,2.7,5.19,3.37
2021-11-10 11:8:00.5850,-0.58,0.436,1.028,2.87,-12.41,-4.97,2.69,4.91,3.5
2021-11-10 11:8:00.5960,-0.623,0.462,1.108,2.87,-12.65,-5.79,2.62,4.57,3.65
2021-11-10 11:8:00.6040,-0.63,0.451,1.158,2.83,-12.82,-6.46,2.41,4.3,3.8
2021-11-10 11:8:00.6150,-0.621,0.437,1.124,2.56,-12.63,-7.13,1.96,4.04,3.95
2021-11-10 11:8:00.6250,-0.606,0.443,1.002,2.01,-12.2,-7.14,1.22,3.71,4.11
2021-11-10 11:8:00.6340,-0.607,0.415,0.871,1.43,-12.04,-6.35,0.54,3.18,4.26
2021-11-10 11:8:00.6450,-0.655,0.384,0.843,0.88,-11.66,-5.04,0.33,2.6,4.37
2021-11-10 11:8:00.6540,-0.723,0.346,0.95,0.79,-11.11,-4.36,0.74,2.26,4.46
2021-11-10 11:8:00.6650,-0.811,0.372,1.041,0.97,-10.42,-5.08,1.38,2.21,4.55
2021-11-10 11:8:00.6750,-0.913,0.467,1.096,1.4,-10.03,-6.17,1.43,2.51,4.99
2021-11-10 11:8:00.6850,-1.066,0.593,1.167,1.89,-10.41,-6.88,1.43,2.51,4.99
2021-11-10 11:8:00.6940,-1.231,0.736,1.202,2.8,-11.11,-7.57,0.79,2.63,5.39
2021-11-10 11:8:00.7050,-1.392,0.784,1.149,4.05,-12.15,-8.37,-0.14,2.42,5.73
2021-11-10 11:8:00.7150,-1.589,0.701,1.114,5.2,-12.64,-8.29,-0.87,1.83,5.97
2021-11-10 11:8:00.7240,-1.826,0.588,1.13,6.67,-11.8,-7.92,-1.05,1.16,6.08
2021-11-10 11:8:00.7350,-2.098,0.471,1.175,8.55,-10.21,-8.03,-0.87,0.76,6.08
2021-11-10 11:8:00.7440,-2.328,0.347,1.236,10.89,-8.62,-8.48,-0.67,0.81,5.94
2021-11-10 11:8:00.7550,-2.497,0.262,1.294,13.16,-6.91,-9.16,-0.72,1.28,5.69
2021-11-10 11:8:00.7640,-2.598,0.237,1.327,14.82,-5.4,-9.93,-1.09,1.95,5.4
2021-11-10 11:8:00.7740,-2.606,0.216,1.301,15.92,-4.52,-10.63,-1.67,2.46,5.09
2021-11-10 11:8:00.7850,-2.548,0.176,1.198,16.19,-3.97,-10.91,-2.36,2.61,4.76
2021-11-10 11:8:00.7940,-2.464,0.114,1.046,15.7,-3.22,-10.46,-3.02,2.28,4.4
2021-11-10 11:8:00.8040,-2.397,0.034,0.944,14.82,-2.42,-9.26,-3.43,1.7,4.0
2021-11-10 11:8:00.8140,-2.351,-0.011,0.81,14.05,-1.31,-8.2,-3.61,1.0,3.56
2021-11-10 11:8:00.8240,-2.354,-0.017,0.717,13.48,-0.44,-7.19,-3.62,0.31,3.11
2021-11-10 11:8:00.8340,-2.357,-0.046,0.685,13.31,-0.03,-5.94,-3.48,-0.16,2.61
2021-11-10 11:8:00.8440,-2.337,-0.091,0.634,13.44,0.23,-5.53,-3.39,-0.38,2.17
2021-11-10 11:8:00.8550,-2.318,-0.076,0.59,13.28,0.93,-5.02,-3.5,-0.38,1.82
2021-11-10 11:8:00.8650,-2.279,-0.083,0.519,13.1,1.05,-4.56,-3.79,-0.2,1.63
2021-11-10 11:8:00.8740,-2.228,-0.09,0.403,12.82,1.08,-3.98,-4.26,0.17,1.62
2021-11-10 11:8:00.8840,-2.183,-0.064,0.27,12.32,1.33,-3.04,-4.81,0.65,1.69
2021-11-10 11:8:00.8950,-2.119,-0.044,0.11,11.88,1.26,-1.82,-5.2,1.04,1.65
2021-11-10 11:8:00.9040,-2.042,-0.012,-0.085,11.33,1.11,-0.49,-5.34,1.14,1.44
2021-11-10 11:8:00.9150,-1.969,0.022,-0.238,10.6,0.92,1.31,-5.12,0.97,1.09
2021-11-10 11:8:00.9230,-1.89,0.003,-0.355,9.86,0.57,2.98,-4.57,0.69,0.62
2021-11-10 11:8:00.9340,-1.813,-0.047,-0.427,9.11,0.47,4.18,-3.83,0.34,0.15
2021-11-10 11:8:00.9440,-1.755,-0.041,-0.439,8.32,0.95,5.13,-3.15,0.05,-0.23
2021-11-10 11:8:00.9540,-1.719,-0.023,-0.428,7.67,1.01,5.45,-2.71,-0.1,-0.49
2021-11-10 11:8:00.9630,-1.69,0.009,-0.4,7.24,0.77,5.42,-2.56,-0.06,-0.62
2021-11-10 11:8:00.9740,-1.643,0.043,-0.388,6.96,0.41,5.22,-2.63,0.17,-0.67
2021-11-10 11:8:00.9840,-1.569,0.068,-0.427,6.58,-0.03,4.93,-2.83,0.42,-0.73
2021-11-10 11:8:00.9930,-1.466,0.065,-0.485,5.94,-0.44,5.12,-2.97,0.53,-0.84
2021-11-10 11:8:01.0040,-1.359,0.048,-0.564,5.04,-0.64,5.58,-2.96,0.44,-1.0
2021-11-10 11:8:01.0150,-1.263,0.032,-0.626,3.96,-0.63,6.27,-2.76,0.18,-1.19
2021-11-10 11:8:01.0240,-1.201,0.001,-0.654,2.94,-0.63,6.99,-2.44,-0.1,-1.31
2021-11-10 11:8:01.0330,-1.155,-0.019,-0.656,2.24,-0.53,7.39,-2.1,-0.31,-1.36
2021-11-10 11:8:01.0430,-1.129,-0.028,-0.633,1.74,-0.42,7.53,-1.82,-0.35,-1.38
2021-11-10 11:8:01.0540,-1.103,-0.039,-0.604,1.43,-0.48,7.41,-1.61,-0.21,-1.35
2021-11-10 11:8:01.0640,-1.063,-0.043,-0.587,1.22,-0.5,7.1,-1.4,0.22,-1.28
2021-11-10 11:8:01.0740,-1.019,-0.046,-0.58,0.87,-0.59,6.86,-1.4,0.22,-1.28
2021-11-10 11:8:01.0840,-0.957,-0.036,-0.576,0.48,-0.67,6.72,-1.31,0.37,-1.26
2021-11-10 11:8:01.0930,-0.907,-0.035,-0.582,-0.08,-0.87,6.62,-1.19,0.41,-1.24
2021-11-10 11:8:01.1040,-0.858,-0.033,-0.594,-0.59,-1.04,6.57,-1.04,0.32,-1.23
2021-11-10 11:8:01.1140,-0.824,-0.031,-0.584,-1.07,-1.18,6.68,-0.84,0.17,-1.19
2021-11-10 11:8:01.1230,-0.805,-0.041,-0.565,-1.46,-1.31,6.64,-0.6,0.01,-1.12
2021-11-10 11:8:01.1330,-0.8,-0.066,-0.514,-1.67,-1.4,6.49,-0.35,-0.08,-1.0
2021-11-10 11:8:01.1440,-0.797,-0.088,-0.447,-1.74,-1.27,6.12,0.03,0.18,-0.77
2021-11-10 11:8:01.1540,-0.808,-0.11,-0.38,-1.8,-1.12,5.47,0.03,0.18,-0.77
2021-11-10 11:8:01.1630,-0.806,-0.122,-0.314,-1.67,-0.96,4.79,0.12,0.47,-0.67
2021-11-10 11:8:01.1740,-0.798,-0.127,-0.251,-1.65,-0.86,4.06,0.14,0.78,-0.61
2021-11-10 11:8:01.1840,-0.796,-0.125,-0.211,-1.71,-0.84,3.35,0.1,1.02,-0.57
2021-11-10 11:8:01.1940,-0.785,-0.13,-0.166,-1.75,-0.9,2.74,0.04,1.16,-0.51
2021-11-10 11:8:01.2040,-0.775,-0.14,-0.12,-1.81,-0.93,2.27,0.02,1.21,-0.42
2021-11-10 11:8:01.2140,-0.772,-0.155,-0.089,-1.93,-0.87,1.64,0.01,1.14,-0.33
2021-11-10 11:8:01.2240,-0.795,-0.177,-0.047,-1.99,-0.78,1.22,-0.01,1.08,-0.23
2021-11-10 11:8:01.2330,-0.824,-0.187,-0.013,-1.86,-0.58,0.74,-0.08,1.13,-0.12
2021-11-10 11:8:01.2440,-0.859,-0.194,0.007,-1.58,-0.44,0.22,-0.21,1.31,0.0
2021-11-10 11:8:01.2530,-0.887,-0.192,0.019,-1.26,-0.36,-0.16,-0.4,1.63,0.12
2021-11-10 11:8:01.2630,-0.901,-0.173,0.012,-0.95,-0.32,-0.5,-0.58,1.97,0.24
2021-11-10 11:8:01.2730,-0.9,-0.151,-0.029,-0.74,-0.41,-0.73,-0.69,2.1,0.32
2021-11-10 11:8:01.2820,-0.895,-0.138,-0.073,-0.7,-0.6,-0.65,-0.67,1.92,0.32
2021-11-10 11:8:01.2930,-0.887,-0.143,-0.109,-0.74,-0.74,-0.36,-0.55,1.51,0.24
2021-11-10 11:8:01.3030,-0.881,-0.158,-0.145,-0.8,-0.74,-0.12,-0.38,0.99,0.1
2021-11-10 11:8:01.3120,-0.883,-0.174,-0.165,-0.87,-0.61,0.17,-0.21,0.5,-0.05
2021-11-10 11:8:01.3230,-0.882,-0.187,-0.175,-0.87,-0.45,0.41,-0.07,0.1,-0.17
2021-11-10 11:8:01.3330,-0.883,-0.2,-0.169,-0.85,-0.34,0.56,0.04,-0.16,-0.25
2021-11-10 11:8:01.3440,-0.885,-0.203,-0.152,-0.86,-0.23,0.58,0.17,-0.17,-0.21
2021-11-10 11:8:01.3530,-0.883,-0.212,-0.142,-0.82,-0.19,0.45,0.17,-0.17,-0.21
2021-11-10 11:8:01.3630,-0.883,-0.216,-0.129,-0.84,-0.15,0.34,0.19,-0.05,-0.12
2021-11-10 11:8:01.3730,-0.881,-0.216,-0.12,-0.85,-0.08,0.23,0.22,0.09,-0.04
2021-11-10 11:8:01.3830,-0.88,-0.218,-0.119,-0.88,-0.06,0.05,0.26,0.24,0.09
2021-11-10 11:8:01.3920,-0.88,-0.214,-0.117,-0.86,-0.08,0.04,0.26,0.2,0.11
2021-11-10 11:8:01.4030,-0.876,-0.216,-0.113,-0.9,-0.08,-0.02,0.27,0.11,0.1
2021-11-10 11:8:01.4120,-0.877,-0.222,-0.114,-0.92,-0.02,-0.02,0.26,-0.04,0.09
2021-11-10 11:8:01.4220,-0.883,-0.228,-0.113,-0.92,-0.02,-0.02,0.26,-0.04,0.09
2021-11-10 11:8:01.4330,-0.897,-0.231,-0.106,-0.88,0.05,0.0,0.25,-0.17,0.08
2021-11-10 11:8:01.4430,-0.914,-0.231,-0.102,-0.78,0.1,-0.02,0.22,-0.24,0.09
2021-11-10 11:8:01.4520,-0.929,-0.234,-0.098,-0.61,0.11,-0.06,0.18,-0.21,0.1
2021-11-10 11:8:01.4630,-0.94,-0.231,-0.096,-0.46,0.14,-0.07,0.14,-0.11,0.12
2021-11-10 11:8:01.4720,-0.94,-0.226,-0.102,-0.34,0.16,-0.11,0.11,0.01,0.14
2021-11-10 11:8:01.4830,-0.939,-0.215,-0.107,-0.3,0.12,-0.07,0.1,0.11,0.15
2021-11-10 11:8:01.4920,-0.938,-0.21,-0.109,-0.32,0.06,-0.03,0.09,0.16,0.16
2021-11-10 11:8:01.5020,-0.939,-0.214,-0.11,-0.33,-0.03,0.0,0.07,0.18,0.17
2021-11-10 11:8:01.5130,-0.943,-0.211,-0.114,-0.33,0.02,-0.03,0.01,0.2,0.18
2021-11-10 11:8:01.5220,-0.947,-0.211,-0.118,-0.3,0.04,-0.01,-0.06,0.21,0.19
2021-11-10 11:8:01.5320,-0.944,-0.214,-0.126,-0.25,0.04,0.0,-0.12,0.2,0.21
2021-11-10 11:8:01.5430,-0.944,-0.213,-0.129,-0.27,0.09,0.05,-0.15,0.19,0.24
2021-11-10 11:8:01.5530,-0.949,-0.217,-0.138,-0.28,0.12,0.06,-0.16,0.18,0.27
2021-11-10 11:8:01.5630,-0.953,-0.22,-0.14,-0.26,0.17,0.13,-0.15,0.17,0.3
2021-11-10 11:8:01.5720,-0.961,-0.219,-0.143,-0.21,0.24,0.15,-0.13,0.2,0.32
2021-11-10 11:8:01.5830,-0.967,-0.218,-0.15,-0.16,0.27,0.14,-0.11,0.27,0.31
2021-11-10 11:8:01.5920,-0.972,-0.217,-0.162,-0.09,0.29,0.16,-0.09,0.34,0.29
2021-11-10 11:8:01.6020,-0.978,-0.211,-0.17,-0.04,0.31,0.23,-0.04,0.36,0.26
2021-11-10 11:8:01.6130,-0.973,-0.202,-0.179,0.03,0.3,0.29,0.02,0.34,0.22
2021-11-10 11:8:01.6230,-0.967,-0.2,-0.186,0.02,0.22,0.34,0.08,0.24,0.19
2021-11-10 11:8:01.6320,-0.963,-0.192,-0.179,-0.05,0.2,0.42,0.11,0.12,0.16
2021-11-10 11:8:01.6420,-0.969,-0.189,-0.169,-0.1,0.16,0.39,0.11,0.02,0.14
2021-11-10 11:8:01.6520,-0.972,-0.189,-0.162,-0.08,0.12,0.31,0.08,-0.04,0.12
2021-11-10 11:8:01.6620,-0.977,-0.188,-0.162,-0.03,0.12,0.22,0.03,-0.07,0.11
2021-11-10 11:8:01.6720,-0.983,-0.186,-0.161,-0.01,0.13,0.22,-0.0,-0.08,0.09
2021-11-10 11:8:01.6810,-0.987,-0.186,-0.165,0.06,0.13,0.21,-0.03,-0.08,0.08
2021-11-10 11:8:01.6930,-0.991,-0.188,-0.166,0.1,0.12,0.24,-0.04,-0.05,0.07
2021-11-10 11:8:01.7020,-0.992,-0.189,-0.165,0.14,0.14,0.27,-0.06,0.0,0.04
2021-11-10 11:8:01.7120,-0.988,-0.19,-0.167,0.17,0.15,0.25,-0.08,0.06,0.01
2021-11-10 11:8:01.7230,-0.984,-0.185,-0.165,0.14,0.17,0.26,-0.11,0.17,-0.01
2021-11-10 11:8:01.7330,-0.979,-0.182,-0.167,0.11,0.15,0.22,-0.11,0.17,-0.01
2021-11-10 11:8:01.7420,-0.974,-0.179,-0.168,0.02,0.08,0.22,-0.1,0.14,-0.01
2021-11-10 11:8:01.7520,-0.97,-0.174,-0.174,0.02,0.08,0.22,-0.1,0.14,-0.01
2021-11-10 11:8:01.7620,-0.967,-0.173,-0.178,-0.04,0.03,0.22,-0.09,0.05,0.01
2021-11-10 11:8:01.7720,-0.961,-0.176,-0.178,-0.05,0.01,0.31,-0.08,-0.01,0.03
2021-11-10 11:8:01.7830,-0.963,-0.182,-0.184,-0.13,0.03,0.28,-0.09,-0.04,0.05
2021-11-10 11:8:01.7920,-0.962,-0.183,-0.185,-0.13,0.09,0.34,-0.09,-0.02,0.06
